user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_04905,xbuchanan@example.com,Lori,Jones,53,,Canada,Ontario,Josephburgh,Standard,26-07-2024,FALSE,0.38,Smart TV,2,30:47.2
user_04906,heatherbond@example.net,Matthew,Simpson,37,Prefer not to say,USA,Washington,New Mollystad,Premium+,15-03-2024,FALSE,,Gaming Console,,37:59.1
user_04907,nhill@example.com,Ryan,Whitney,39,Female,Canada,Nova Scotia,East Jessica,Basic,05-04-2024,TRUE,19.81,Mobile,2,46:43.0
user_04908,garciamichael@example.net,Candace,Rhodes,29,Female,Canada,Alberta,New Williamborough,Premium,07-05-2025,TRUE,19.16,Tablet,4,55:47.7
user_04909,leslie36@example.com,Richard,Meza,40,,USA,Michigan,Bradfordland,Premium,10-06-2025,TRUE,4.66,Desktop,2,45:27.6
user_04910,mhorton@example.net,Donald,Anderson,28,Other,Canada,Manitoba,Gordonburgh,Basic,08-08-2024,FALSE,10.65,Gaming Console,,13:11.1
user_04911,anita79@example.com,Tamara,Anthony,35,Female,USA,Washington,Whiteton,Premium,10-04-2025,TRUE,13.27,Tablet,5,34:20.3
user_04912,kimberlymartinez@example.org,Brenda,Bradley,25,Female,USA,Pennsylvania,West Debbie,Basic,06-01-2023,TRUE,22.09,Smart TV,2,22:16.4
user_04913,qhuynh@example.org,Jose,Webb,46,Female,Canada,Quebec,South William,Premium+,14-07-2023,TRUE,27.91,Mobile,4,45:17.4
user_04914,haley84@example.org,Kevin,Sanchez,43,Female,USA,Ohio,West Robert,Premium,23-01-2023,TRUE,11.17,Laptop,4,11:47.7
user_04915,mullenrebecca@example.org,Curtis,Phillips,33,Female,USA,New York,Herreraburgh,Standard,02-07-2024,TRUE,43.03,Tablet,3,16:09.8
user_04916,amanda38@example.net,Misty,Phillips,37,Female,USA,California,Hortonmouth,Standard,24-02-2025,TRUE,24.76,Tablet,4,55:08.3
user_04917,juan11@example.com,Harold,Stewart,21,Female,USA,Ohio,East Patriciaburgh,Basic,23-01-2024,TRUE,3.85,Smart TV,3,47:43.9
user_04918,burgesslori@example.org,Richard,Hawkins,37,Female,USA,Arizona,South Johnmouth,Standard,14-04-2024,TRUE,8.52,Desktop,3,01:45.1
user_04919,justin28@example.org,Kyle,Dunlap,33,Male,USA,New Jersey,South Ericstad,Basic,16-11-2024,TRUE,660.38,Laptop,,40:26.6
user_04920,gerald96@example.org,Stacey,Garcia,49,Female,USA,Illinois,Port Rebeccaville,Basic,14-04-2024,TRUE,12.61,Smart TV,2,52:43.1
user_04921,scottbartlett@example.net,Ryan,Sweeney,20,Male,Canada,Saskatchewan,East Codyview,Premium+,21-12-2022,TRUE,6.67,Gaming Console,3,23:28.2
user_04922,rrivera@example.org,Joshua,Davidson,,Female,Canada,Saskatchewan,Fieldstown,Standard,28-01-2023,TRUE,8.82,Desktop,5,32:16.3
user_04923,edward30@example.com,Emma,Dominguez,50,Male,Canada,Saskatchewan,Richardchester,Premium,09-01-2024,TRUE,12.79,Desktop,,43:27.4
user_04924,lauren24@example.net,Paul,Carlson,29,Prefer not to say,USA,Texas,North Kimberlyshire,Standard,10-05-2024,TRUE,24.82,Desktop,2,00:41.5
user_04925,darius11@example.com,Jared,Pena,38,Male,USA,Texas,East Abigailshire,Premium,14-12-2022,TRUE,,Desktop,1,07:52.0
user_04926,schmidtjerry@example.org,Jeffrey,Cole,51,Female,Canada,Newfoundland and Labrador,Port Melissaton,Standard,13-09-2024,TRUE,9.86,Mobile,1,11:18.6
user_04927,fallison@example.net,Paul,Zuniga,70,Male,USA,Missouri,West Amandahaven,Premium+,05-09-2023,TRUE,19.46,Desktop,3,42:39.2
user_04928,lyonserin@example.net,Nancy,Marks,42,Male,Canada,Saskatchewan,South Edwardland,Premium,15-02-2024,FALSE,0.72,Mobile,1,49:04.3
user_04929,kingteresa@example.org,Marvin,Fernandez,51,,USA,California,East Coreyville,Premium,11-08-2022,TRUE,7.82,Smart TV,6,54:44.4
user_04930,yprice@example.com,Patricia,Wilkinson,47,Female,USA,Indiana,Beardview,Premium,16-06-2025,TRUE,37.23,Mobile,2,33:30.5
user_04931,gilbertjoseph@example.net,Randy,Davis,,Female,USA,North Carolina,Davilafort,Basic,20-01-2024,TRUE,22.36,Smart TV,4,12:35.5
user_04932,jerry23@example.net,Michael,Washington,23,Male,USA,Virginia,Jacksonville,Standard,23-12-2024,TRUE,23.27,Desktop,2,49:26.8
user_04933,katherine60@example.com,Angela,Chavez,40,Male,USA,Tennessee,East Cassandraview,Basic,04-05-2025,TRUE,17.31,Smart TV,2,52:48.6
user_04934,denise80@example.com,Mary,Harper,44,Male,USA,Texas,North Stephanie,Basic,02-07-2024,TRUE,18.07,Gaming Console,3,00:19.9
user_04935,pamelarodriguez@example.com,Kristine,Hunter,24,Male,Canada,Quebec,Monicatown,Standard,14-07-2025,TRUE,11.61,Mobile,,31:41.5
user_04936,mooremike@example.com,Matthew,Winters,24,Male,USA,North Carolina,Amberhaven,Premium,16-04-2024,TRUE,14.88,Laptop,3,16:33.1
user_04937,scottjessica@example.org,Carol,Matthews,24,Female,USA,Illinois,West Anita,Premium,24-09-2024,FALSE,19.62,Smart TV,2,03:31.6
user_04938,melissaharris@example.org,Arthur,Romero,15,Male,Canada,British Columbia,Port James,Standard,17-10-2023,TRUE,11.73,Laptop,1,10:19.8
user_04939,emma62@example.org,Heather,Robinson,22,Male,USA,Florida,Apriltown,Premium,05-07-2024,TRUE,7.61,Laptop,2,58:55.6
user_04940,wgrant@example.net,Bryan,Reed,7,Female,Canada,Manitoba,South Sarahborough,Basic,21-11-2022,TRUE,,Smart TV,,08:48.1
user_04941,sawyerjennifer@example.net,William,Hanson,50,Male,Canada,Nova Scotia,Schwartzport,Premium,20-08-2023,FALSE,6.56,Gaming Console,2,13:58.6
user_04942,breannayoung@example.com,Robert,Wolfe,29,Female,Canada,New Brunswick,Loriville,Standard,22-07-2023,TRUE,31.44,Smart TV,2,30:31.4
user_04943,xcox@example.net,Lauren,Carter,33,Female,USA,Virginia,East Rachelville,Premium,19-06-2023,FALSE,7.16,Desktop,1,47:02.7
user_04944,grobinson@example.org,William,Tran,28,Female,Canada,British Columbia,West Jesse,Standard,14-12-2022,TRUE,,Gaming Console,2,24:16.9
user_04945,murraykevin@example.net,Melissa,Santos,,Female,USA,Maryland,Coffeyborough,Standard,14-11-2022,FALSE,,Gaming Console,2,11:34.3
user_04946,dtapia@example.com,Jennifer,Rivas,39,Female,USA,Wisconsin,Jasminebury,Premium,09-06-2024,TRUE,11.37,Desktop,2,33:00.7
user_04947,jessicadavis@example.net,Adam,Anderson,34,Male,USA,Missouri,Carrieborough,Standard,05-02-2024,TRUE,11.57,Gaming Console,4,31:59.7
user_04948,aharmon@example.com,Patrick,Dixon,44,Female,Canada,Manitoba,West Jessica,Standard,09-08-2024,TRUE,26.38,Mobile,4,16:38.9
user_04949,khartman@example.net,Wesley,Horton,50,Male,Canada,New Brunswick,Evansbury,Basic,01-11-2022,TRUE,14.66,Tablet,2,25:43.8
user_04950,aprileverett@example.com,Steven,Cannon,,Male,USA,Ohio,Carpenterton,Premium+,19-07-2023,TRUE,13.83,Desktop,2,11:18.7
user_04951,jeffery25@example.com,Michael,Beck,,Female,USA,New Jersey,Burketon,Standard,19-02-2023,TRUE,23.84,Laptop,2,40:53.1
user_04952,elizabeth90@example.org,Jennifer,Ayala,37,Female,USA,Arizona,Anthonyview,Premium,27-02-2025,TRUE,8.8,Desktop,2,12:12.3
user_04953,bridget28@example.net,Angela,Snyder,23,Male,Canada,British Columbia,Sarahland,Standard,04-05-2024,FALSE,16.26,Tablet,2,22:24.9
user_04954,smithchad@example.org,Veronica,Ward,,Male,USA,Wisconsin,Ramirezmouth,Premium+,15-01-2024,TRUE,9.44,Laptop,,30:57.3
user_04955,bishopcrystal@example.com,Eddie,Campbell,36,Female,USA,Ohio,Port Brett,Premium,04-02-2025,TRUE,,Desktop,2,23:36.8
user_04956,aortiz@example.com,Brett,Johnson,36,Female,USA,Pennsylvania,West Kristen,Standard,28-12-2024,TRUE,45.03,Mobile,2,10:59.8
user_04957,willievaldez@example.com,Donald,Harrison,26,Male,Canada,Saskatchewan,Brentport,Standard,25-03-2024,TRUE,20.38,Mobile,4,12:28.5
user_04958,andrew42@example.net,Paul,Jones,51,Female,USA,Washington,Chavezmouth,Premium+,01-11-2022,TRUE,14.2,Mobile,4,37:07.0
user_04959,kirbyanthony@example.org,Tyler,Torres,40,Female,Canada,Saskatchewan,Lake Michellefort,Premium,30-03-2023,TRUE,11.16,Smart TV,2,30:14.5
user_04960,tiffanysanchez@example.net,Daniel,Harris,23,Male,Canada,Saskatchewan,East Rebeccabury,Standard,17-07-2025,TRUE,24.04,Desktop,4,39:10.5
user_04961,tanyanelson@example.net,Mark,Warner,50,Female,USA,Michigan,New Alexandra,Standard,22-08-2022,FALSE,14.6,Laptop,,29:22.5
user_04962,htorres@example.net,Daniel,Lozano,27,,USA,Washington,South Tara,Standard,07-02-2023,TRUE,12.64,Mobile,3,36:57.3
user_04963,derrick14@example.com,Suzanne,Scott,38,Female,USA,Georgia,West Destinychester,Premium,27-02-2025,TRUE,6.14,Tablet,2,44:35.1
user_04964,vflores@example.org,Matthew,Rodriguez,7,Female,Canada,Nova Scotia,Port Mark,Standard,29-08-2022,TRUE,23.07,Mobile,3,23:21.3
user_04965,victoria25@example.net,Mary,Mcpherson,18,Female,USA,Missouri,East Charleschester,Standard,10-09-2023,TRUE,13.07,Laptop,1,59:45.1
user_04966,courtneymiller@example.net,Brett,Carter,34,Female,Canada,Nova Scotia,North Seth,Premium,04-10-2022,TRUE,17.28,Laptop,1,26:06.7
user_04967,qcooper@example.org,Jesus,Gould,39,Female,USA,Virginia,Reeseberg,Basic,24-08-2023,TRUE,39.51,Smart TV,,33:20.1
user_04968,scott46@example.com,Douglas,Garcia,19,Female,USA,Arizona,Lake Juan,Premium,10-04-2023,FALSE,24.38,Tablet,3,23:25.0
user_04969,oyoung@example.net,Amanda,Wright,49,Male,Canada,New Brunswick,Henrybury,Premium,13-09-2023,TRUE,27.4,Laptop,3,50:55.4
user_04970,palmersteven@example.com,David,Gonzalez,54,Male,USA,Florida,Jasonchester,Premium,27-08-2024,TRUE,5.93,Laptop,1,23:55.4
user_04971,tylervillanueva@example.org,Samuel,Gillespie,36,Male,USA,Ohio,East Timothy,Premium+,31-05-2023,TRUE,24.52,Smart TV,7,25:55.5
user_04972,greertammy@example.net,Tammy,James,28,Female,Canada,Quebec,West Hayley,Standard,29-08-2023,TRUE,13.84,Desktop,3,35:44.3
user_04973,cranecrystal@example.com,Elizabeth,Osborne,,Prefer not to say,USA,Wisconsin,North Charlesville,Standard,13-02-2025,FALSE,7.43,Mobile,6,33:30.7
user_04974,jenniferwilliams@example.org,Alexander,Cohen,49,Male,USA,Pennsylvania,Matthewsside,Standard,07-04-2024,TRUE,,Laptop,1,20:21.1
user_04975,joshuawelch@example.org,Gary,Brown,21,Other,USA,Wisconsin,South Jasonside,Basic,24-04-2025,TRUE,10.01,Smart TV,1,45:18.8
user_04976,dwaynedeleon@example.net,Holly,Kennedy,35,Male,Canada,Quebec,Alexanderland,Standard,12-11-2024,TRUE,4.25,Laptop,3,03:39.1
user_04977,garymann@example.org,Christopher,Cordova,30,Female,USA,Missouri,New Pamela,Standard,19-05-2025,TRUE,15.06,Laptop,4,24:55.0
user_04978,donald00@example.net,Lori,Patrick,18,Female,Canada,Manitoba,West Hannahfort,Standard,25-03-2024,TRUE,21.58,Mobile,3,34:36.4
user_04979,calvarez@example.com,Fernando,Fleming,15,Female,Canada,British Columbia,Smithberg,Standard,24-06-2025,TRUE,3.38,Smart TV,1,03:39.3
user_04980,cpoole@example.net,Andrew,Wallace,32,Female,USA,Washington,Nielsenfort,Premium+,21-03-2024,TRUE,6.06,Laptop,,23:07.7
user_04981,stephanietorres@example.net,Julia,Wiggins,39,Male,USA,Massachusetts,Lake Ralph,Premium+,25-04-2025,FALSE,3.08,Mobile,1,39:00.3
user_04982,jenniferchavez@example.com,Mary,Rodriguez,36,,USA,North Carolina,Port Kathrynland,Premium+,02-05-2023,TRUE,5.56,Mobile,2,38:06.6
user_04983,lisafreeman@example.com,Erik,Taylor,15,Female,Canada,Manitoba,Nicholasbury,Standard,15-03-2025,TRUE,10.25,Gaming Console,2,11:33.0
user_04984,gjenkins@example.net,Paul,Gonzalez,33,Female,USA,California,East Lindaland,Basic,13-11-2024,TRUE,19.83,Desktop,3,48:12.7
user_04985,qnorris@example.net,Shaun,Crawford,,Male,USA,Virginia,Kathrynstad,Standard,03-07-2023,TRUE,,Mobile,3,48:07.9
user_04986,piercemark@example.org,Julie,Ochoa,40,Female,USA,Virginia,Debraburgh,Basic,15-06-2025,TRUE,10.13,Tablet,2,30:23.6
user_04987,jacqueline95@example.com,Kerry,Gibson,42,Male,USA,Virginia,South Traceymouth,Premium,21-09-2022,TRUE,9.18,Tablet,2,40:39.5
user_04988,dgarza@example.net,Caitlyn,Gibson,26,Male,Canada,Newfoundland and Labrador,West Anaberg,Premium,14-12-2024,TRUE,11.8,Smart TV,3,09:49.5
user_04989,nguyenmichele@example.net,Megan,Mcintosh,42,Female,Canada,British Columbia,Shaunberg,Premium,14-02-2023,TRUE,10.76,Smart TV,3,06:55.5
user_04990,jason26@example.org,John,Simon,41,Male,USA,Pennsylvania,Deannafurt,Premium,15-08-2023,FALSE,2.9,Desktop,3,58:59.9
user_04991,rodriguezdeanna@example.com,Kristi,Schmidt,14,Female,USA,Ohio,North Tarachester,Premium,22-04-2023,TRUE,11.99,Tablet,,43:20.2
user_04992,donald75@example.org,Kristina,Thompson,16,Prefer not to say,USA,New York,West Amy,Standard,27-11-2022,TRUE,12.25,Desktop,3,15:39.0
user_04993,jgomez@example.net,Andrew,Mcdonald,,Female,USA,Florida,Lake Anna,Standard,13-09-2022,TRUE,14.98,Desktop,,04:40.9
user_04994,ruizjames@example.net,Andrew,Sharp,38,Female,USA,Massachusetts,Rayton,Premium,16-11-2022,TRUE,25.99,Gaming Console,2,52:10.5
user_04995,teresa21@example.com,Robert,Bradley,27,Male,Canada,Prince Edward Island,North Crystal,Standard,02-05-2023,TRUE,7.95,Tablet,4,30:05.8
user_04996,jclark@example.com,Timothy,Terrell,28,Male,USA,Wisconsin,Lake Emilyfort,Standard,10-05-2024,TRUE,12.15,Mobile,1,48:03.4
user_04997,travisbrown@example.net,Micheal,James,54,Male,Canada,Saskatchewan,West Rachelport,Basic,15-03-2024,FALSE,13.94,Mobile,2,52:25.1
user_04998,pettylinda@example.org,Edward,White,35,Other,USA,North Carolina,New Megan,Standard,22-03-2023,TRUE,17.7,Smart TV,5,35:01.1
user_04999,rachelrosales@example.com,Matthew,Ortiz,52,Male,USA,North Carolina,Levihaven,Standard,09-12-2022,TRUE,16.39,Desktop,2,20:45.0
user_05000,wigginsdaniel@example.com,Amanda,Davis,54,Male,USA,California,Mariaside,Standard,18-05-2023,TRUE,14.4,Mobile,3,42:17.5
user_05001,dhamilton@example.net,Daniel,Young,62,Male,USA,Maryland,South Steven,Premium,04-07-2023,TRUE,13.62,Mobile,5,53:38.4
user_05002,richard58@example.com,Christopher,Whitehead,,Female,Canada,Saskatchewan,Hornshire,Premium,01-10-2022,FALSE,,Tablet,3,23:20.6
user_05003,jleach@example.net,Nathaniel,Lewis,44,Female,Canada,Alberta,Diazborough,Basic,07-05-2024,TRUE,15.2,Mobile,4,43:39.1
user_05004,matthew96@example.net,Jeremy,Jimenez,16,Female,USA,Michigan,Willisfort,Premium,03-01-2024,TRUE,,Gaming Console,2,43:28.8
user_05005,gardnerjohn@example.net,Amanda,Klein,,Female,USA,Pennsylvania,Brianside,Standard,29-08-2024,TRUE,7.91,Smart TV,2,28:10.5
user_05006,ann91@example.net,Megan,Sanders,39,Female,USA,New York,Ritaberg,Standard,23-05-2025,TRUE,7.42,Gaming Console,4,53:16.0
user_05007,dbrown@example.org,Raymond,Oliver,24,Male,USA,Virginia,Curryshire,Basic,27-11-2024,FALSE,8.29,Desktop,3,09:40.3
user_05008,tiffanylucero@example.com,Sydney,Oneill,48,Male,USA,North Carolina,Patriciaside,Premium,04-11-2024,TRUE,23.63,Mobile,3,15:53.3
user_05009,angelaharvey@example.com,Lance,Olson,54,Male,USA,Pennsylvania,Smithburgh,Basic,25-02-2024,FALSE,31.54,Mobile,1,06:04.1
user_05010,reeveslogan@example.net,Jeffery,Guzman,48,Male,Canada,Manitoba,Samuelside,Basic,30-01-2025,TRUE,20.21,Tablet,4,36:02.5
user_05011,luislong@example.org,Melissa,Williams,34,,USA,Florida,East Hannahville,Premium,23-11-2024,TRUE,23.88,Mobile,1,26:37.2
user_05012,ryancurry@example.org,Brian,Taylor,47,Female,USA,Missouri,Contrerasberg,Premium+,03-01-2025,TRUE,11.32,Laptop,1,56:52.5
user_05013,kclements@example.org,Yesenia,Mitchell,47,Male,Canada,Quebec,Sanchezside,Standard,03-04-2023,TRUE,12.47,Desktop,,07:19.2
user_05014,matthew55@example.com,Alexander,Welch,33,Male,USA,Tennessee,Lancemouth,Premium,29-05-2025,TRUE,29.93,Laptop,3,07:00.2
user_05015,henryronald@example.org,Summer,Hall,,Male,USA,Pennsylvania,Emilybury,Premium,29-11-2022,TRUE,34.21,Laptop,2,44:14.6
user_05016,erinnguyen@example.org,Austin,Lopez,32,Female,Canada,New Brunswick,Catherinebury,Standard,18-12-2024,TRUE,,Smart TV,3,47:45.7
user_05017,andersonjoseph@example.org,Lisa,Taylor,40,Prefer not to say,USA,Missouri,Vanessaview,Basic,03-10-2024,TRUE,,Mobile,2,46:56.3
user_05018,kathypierce@example.net,Amanda,Kaiser,37,Prefer not to say,Canada,Quebec,Port Leahview,Standard,19-04-2023,TRUE,20.12,Laptop,2,22:11.8
user_05019,lyonsbecky@example.net,Caitlin,Webb,40,Male,Canada,British Columbia,North Summerstad,Premium,18-05-2025,TRUE,31.74,Mobile,6,00:55.2
user_05020,kaitlyn34@example.com,Christopher,Leonard,44,Male,Canada,Manitoba,West Michaeltown,Premium,26-10-2023,TRUE,,Smart TV,3,22:19.4
user_05021,andersonjoseph@example.com,Alexandra,Carpenter,27,,USA,Florida,Lake Matthew,Standard,09-06-2025,TRUE,15.68,Smart TV,1,06:39.5
user_05022,robertselizabeth@example.com,Jesse,Lopez,41,Male,USA,Illinois,South Troyberg,Premium,03-05-2023,FALSE,5.15,Desktop,3,52:02.3
user_05023,isaacmarshall@example.net,Manuel,Johnson,,Female,USA,New York,Carrshire,Premium,16-09-2023,TRUE,24.86,Tablet,,07:53.5
user_05024,rchoi@example.net,Kendra,Butler,18,Female,Canada,Saskatchewan,Port Jacquelineshire,Premium,09-05-2023,TRUE,8.59,Tablet,5,57:35.5
user_05025,joshua23@example.net,Alec,Jones,44,Male,USA,Georgia,Lake Bradleystad,Premium,20-07-2025,TRUE,26.08,Gaming Console,6,17:13.7
user_05026,jmiller@example.org,Mariah,Gray,,Other,USA,Wisconsin,Salazarshire,Premium,01-11-2022,TRUE,8.43,Mobile,,26:12.2
user_05027,paultownsend@example.com,Samuel,Lewis,29,Female,Canada,British Columbia,North Cristinaborough,Premium+,10-08-2024,TRUE,11.48,Tablet,6,53:08.2
user_05028,onealjohn@example.net,Jerry,Torres,40,Male,USA,New York,Scottshire,Premium,16-01-2025,TRUE,25.26,Smart TV,7,52:23.0
user_05029,nicolebrown@example.org,Nancy,Williams,47,Male,USA,Tennessee,Willieburgh,Premium,23-06-2023,TRUE,8.11,Tablet,,47:04.7
user_05030,ahiggins@example.org,Lindsey,Nash,42,Male,USA,Texas,Port Lancechester,Standard,12-08-2022,FALSE,21.9,Gaming Console,,59:47.0
user_05031,glarsen@example.com,Jose,Schultz,41,Female,USA,Washington,Michelleshire,Standard,25-11-2022,TRUE,5.79,Desktop,1,42:21.5
user_05032,williamsmallory@example.com,Carolyn,White,59,Female,Canada,Alberta,Lake Randystad,Standard,19-10-2024,TRUE,4.99,Tablet,2,59:15.1
user_05033,daniellewise@example.net,Sandra,Mendoza,27,Female,USA,New York,New Kathleenburgh,Premium,09-02-2024,TRUE,14.45,Tablet,2,49:09.2
user_05034,jesussmith@example.org,Paige,Brown,37,Male,Canada,British Columbia,West Rebeccaside,Basic,31-05-2025,TRUE,10.39,Smart TV,2,18:32.4
user_05035,mpark@example.net,Rodney,Thomas,29,Male,USA,Tennessee,Figueroaport,Premium,30-04-2025,TRUE,14.33,Tablet,4,31:30.8
user_05036,colesara@example.com,Richard,Martin,38,Prefer not to say,USA,New York,Henryport,Basic,07-12-2023,TRUE,4.66,Desktop,4,57:22.1
user_05037,jason66@example.org,Bradley,Dixon,41,Prefer not to say,USA,Texas,Lake Charlesstad,Standard,09-03-2025,TRUE,13.77,Laptop,4,38:15.6
user_05038,zlee@example.net,Leslie,Black,7,Female,Canada,Saskatchewan,West Christine,Basic,20-09-2024,TRUE,,Laptop,1,56:12.8
user_05039,heidi31@example.org,Alyssa,Montgomery,21,Female,Canada,Nova Scotia,South Christina,Premium+,08-04-2023,TRUE,16.41,Smart TV,2,11:43.8
user_05040,cantubrenda@example.com,Gerald,Baker,34,,USA,Florida,Lake Mckenzieburgh,Standard,23-04-2023,FALSE,7.42,Smart TV,4,00:09.2
user_05041,joseph40@example.com,Katherine,Horn,26,Female,USA,Indiana,West Brenda,Standard,05-05-2025,TRUE,,Laptop,2,07:58.7
user_05042,ngarcia@example.net,Jennifer,Williams,24,Male,USA,Washington,Rangelborough,Basic,27-04-2024,TRUE,13.81,Gaming Console,3,25:46.5
user_05043,mwells@example.com,Jennifer,Garcia,38,Female,Canada,Alberta,Wardview,Premium,08-07-2023,FALSE,8.12,Laptop,1,13:08.2
user_05044,smithjoseph@example.net,Lauren,Gutierrez,,Male,Canada,Quebec,South Paulchester,Standard,09-08-2022,TRUE,32.97,Laptop,2,30:08.9
user_05045,haynesjoshua@example.org,Joseph,Walker,42,Female,Canada,Saskatchewan,North Jessicafurt,Premium,05-08-2022,FALSE,9.23,Laptop,3,52:25.4
user_05046,cwalker@example.com,Gregory,Murphy,35,Male,USA,Illinois,New Michaelland,Premium,11-07-2025,TRUE,15.56,Tablet,3,27:29.0
user_05047,vreynolds@example.org,David,Briggs,42,Female,USA,Ohio,Carrollport,Standard,05-06-2023,TRUE,38.59,Gaming Console,2,24:32.1
user_05048,owilson@example.org,Charles,Williams,38,Female,USA,Tennessee,West Williamside,Standard,01-04-2023,TRUE,27.73,Smart TV,3,35:58.8
user_05049,oharvey@example.com,Kimberly,Hernandez,48,Male,USA,Georgia,South Jessicaport,Premium,07-03-2025,FALSE,8.49,Smart TV,2,26:12.0
user_05050,martinnathaniel@example.org,William,Bell,25,Male,Canada,Manitoba,Huynhside,Standard,01-04-2025,FALSE,24,Smart TV,3,38:15.0
user_05051,charlesfleming@example.org,Thomas,Koch,,Male,USA,Indiana,New Hannah,Premium+,26-01-2025,TRUE,38.28,Desktop,3,28:44.7
user_05052,wortiz@example.org,Kenneth,Simpson,32,Female,USA,Maryland,Jasonbury,Premium,09-01-2024,TRUE,,Smart TV,1,53:08.4
user_05053,pzhang@example.net,Jessica,Schultz,42,Female,USA,Illinois,Billland,Basic,12-09-2024,TRUE,12.21,Gaming Console,2,37:00.7
user_05054,obaird@example.org,Angela,Rodriguez,38,Female,USA,Michigan,Ianton,Premium,22-03-2024,TRUE,15.88,Laptop,2,12:57.3
user_05055,rickywebb@example.com,Eric,Hernandez,35,Male,USA,California,New Jeffrey,Premium+,18-12-2023,TRUE,,Laptop,3,33:45.5
user_05056,rodneypacheco@example.com,Brooke,Griffin,37,Female,USA,California,Port Coreytown,Basic,19-09-2024,TRUE,9.19,Mobile,2,04:26.3
user_05057,ronaldgonzalez@example.org,Thomas,Bailey,57,Female,USA,Pennsylvania,Heidiview,Standard,28-08-2023,TRUE,10.97,Gaming Console,1,05:56.2
user_05058,mcbridediane@example.net,Daniel,Hunt,33,Female,Canada,British Columbia,West Nathan,Premium,12-11-2022,TRUE,29.14,Smart TV,4,23:21.1
user_05059,gthompson@example.com,Jesus,Welch,32,Prefer not to say,Canada,Quebec,Traceyside,Premium,17-07-2024,TRUE,18.79,Gaming Console,3,39:42.2
user_05060,dylanbrown@example.org,Erin,Garcia,35,Other,Canada,Alberta,Nealton,Premium,02-03-2023,TRUE,,Laptop,,32:03.6
user_05061,qjones@example.org,Patrick,Baker,41,Prefer not to say,USA,Pennsylvania,West Barbara,Premium+,17-02-2025,TRUE,486.98,Laptop,2,28:09.5
user_05062,hwilcox@example.net,Luke,Gonzalez,11,Female,USA,Texas,Christopherstad,Basic,18-12-2023,TRUE,3.23,Smart TV,3,33:18.6
user_05063,stacyward@example.org,Frank,Neal,35,Other,USA,Massachusetts,Ashleyfort,Premium+,07-02-2023,TRUE,2.2,Tablet,3,23:20.2
user_05064,boydstephen@example.org,Zachary,Williams,,Male,Canada,Ontario,West Leonard,Basic,20-12-2022,TRUE,31,Desktop,,02:49.2
